Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Term,USE_THIS,Is Term,Original Sort Order,Check Fulltext,ReviewType,Project,local_filename,culled_type,culled_term,culled_date,culled_COMMENTS,missing,Filename,Date,Additional Pages,Unnamed: 18,special
3.0,MTT Costa,Control+ c: autoria na rede,2007,,bdtd.ibict.br,https://bdtd.ibict.br/vufind/Record/PUC_SP-1_4d01152bcc6e759638844997550f1edf,https://scholar.google.com/scholar?cites=9712738071076923887&as_sdt=2005&sciodt=2007&hl=en,23.0,12/22/24 20:41,HTML,,,,,,,,3.0,0.18,3.0,1.0,17.0,"Ctrl+ C Authorship on the Net studies the new formats of creation that emerged from the Internet. By aiming beyond the discussions around a legal point of view, this work focusses on …",https://bdtd.ibict.br/vufind/Record/PUC_SP-1_4d01152bcc6e759638844997550f1edf,https://scholar.google.com/scholar?q=related:7-nzutCTyoYJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,AfterWalkerEvans.com,TRUE,,23.0,True,mention,"AfterSherrieLevine.com, AfterWalkerEvans.com",0,0,0,0,,0,,,,,
3.0,PJ Estévez Kubli,El ensamblaje escultórico: análisis y tipologías objetuales en el Arte Contemporáneo Mexicano,2012,,riunet.upv.es,https://riunet.upv.es/bitstream/handle/10251/16544/tesisUPV3756.pdf?sequence=1,https://scholar.google.com/scholar?cites=10685396939491671862&as_sdt=2005&sciodt=2007&hl=en,49.0,12/22/24 20:41,PDF,,,,,,,,3.0,0.25,3.0,1.0,12.0,"La investigación realiza un análisis y un recorrido histórico del término assemblage, relacionándolo con los procesos técnicos conceptuales del arte objetual como: ready-made, objet …",https://riunet.upv.es/bitstream/handle/10251/16544/tesisUPV3756.pdf?sequence=1,https://scholar.google.com/scholar?q=related:Nn9yHucnSpQJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,AfterWalkerEvans.com,TRUE,,49.0,True,mention,"AfterSherrieLevine.com, AfterWalkerEvans.com",0,0,0,0,,0,,,,,
5.0,R Pardo,El otro yo. De la autoficción al turismo identitario en el arte contemporáneo,2012,"Sans Soleil, 2012, num. 4, p. 74-93",diposit.ub.edu,https://diposit.ub.edu/dspace/handle/2445/55669,"https://scholar.google.com/scholar?cites=14076278912553496534&as_sdt=2005&sciodt=0,5&hl=en",12.0,12/23/24 20:35,,,,,,,,,5.0,0.42,5.0,1.0,12.0,"La identidad está en crisis, lo que ha llevado a numerosos artistas a investigar en su propio yo encontrándose con identidades poliédricas de difícil definición. Sumidos en el caos …",https://diposit.ub.edu/dspace/bitstream/2445/55669/1/617429.pdf,"https://scholar.google.com/scholar?q=related:1q8Sdhf9WMMJ:scholar.google.com/&scioq=%22shop+mandiberg%22&hl=en&as_sdt=0,5&as_vis=1",Shop Mandiberg,TRUE,,1342.0,True,mention,Shop Mandiberg,0,0,0,0,,0,,,,,
0.0,RP Sainz,De la autoficción al turismo identitario en el arte CONTEMPoráneo,,academia.edu,,https://www.academia.edu/download/31018498/art-Rebeca-Pardo.pdf,,14.0,12/23/24 20:35,PDF,,,,,,,,0.0,0.0,0.0,1.0,,"La identidad está en crisis, lo que ha llevado a numerosos artistas a investigar en su propio yo, encontrándose con identidades poliédricas de difícil definición. Sumidos en el caos …",https://www.academia.edu/download/31018498/art-Rebeca-Pardo.pdf,"https://scholar.google.com/scholar?q=related:bQaiHYEob-QJ:scholar.google.com/&scioq=%22shop+mandiberg%22&hl=en&as_sdt=0,5&as_vis=1",Shop Mandiberg,TRUE,,1344.0,True,mention,Shop Mandiberg,RP_Sainz_De_la_autoficción_al_turismo_identitario_en_el_arte_CONTEMPoráneo.pdf,0,0,0,,0,,,,,
0.0,TDYA COPYLEFT,Bianca Racioppe,,academia.edu,,https://www.academia.edu/download/64114154/883-1947-2-PB.pdf,,39.0,12/22/24 20:41,PDF,,,,,,,,0.0,0.0,0.0,1.0,,"This article sets out the articulation between the technologies, the art and the communication. It establishes a comparison between the modes of production of free software and the …",https://www.academia.edu/download/64114154/883-1947-2-PB.pdf,https://scholar.google.com/scholar?q=related:1UxYajpDQzkJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,AfterWalkerEvans.com,TRUE,,39.0,True,mention,"AfterSherrieLevine.com, AfterWalkerEvans.com",TDYA_COPYLEFT_Bianca_Racioppe.pdf,0,0,0,,0,,,,,
0.0,"V Šimice, R Silverio, J Chuchma",Nový obraz,2007,,dspace.amu.cz,http://dspace.amu.cz/bitstream/10318/2955/1/lab01-d-2007-teorie_a_dejiny-01.pdf,,50.0,12/22/24 20:41,PDF,,,,,,,,0.0,0.0,0.0,3.0,17.0,Nový obraz Page 1 AKADEMIE MÚZICKÝCH UMĚNÍ V PRAZE FILMOVÁ FAKULTA Doktorské studium Fotografie a nová média DISERTAČNÍ PRÁCE NOVÝ OBRAZ MgA. Filip Láb …,http://dspace.amu.cz/bitstream/10318/2955/1/lab01-d-2007-teorie_a_dejiny-01.pdf,https://scholar.google.com/scholar?q=related:kFycLx8KUYsJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,AfterWalkerEvans.com,TRUE,,50.0,True,mention,"AfterSherrieLevine.com, AfterWalkerEvans.com",V_Šimice__R_Silverio__J_Chuchma_Nový_obraz.pdf,0,0,0,,0,,,,,
0.0,AJ Rüst,FEMINIZM4ALL: a framework for feminist technology intervention,2008,,dspace.mit.edu,https://dspace.mit.edu/handle/1721.1/46589,,212.0,12/23/24 19:31,,,,,,,,,0.0,0.0,0.0,1.0,16.0,This thesis describes a feminist framework for technological interventions. I first define the problem by contrasting studies from psychology with research from other social sciences to …,https://dspace.mit.edu/bitstream/handle/1721.1/46589/422745426-MIT.pdf?sequence=2&isAllowed=y,"https://scholar.google.com/scholar?q=related:nRsFCZW1nL4J:scholar.google.com/&scioq=%22michael+mandiberg%22+%22wikipedia%22&hl=en&as_sdt=0,5&as_vis=1",wikipedia,TRUE,,1179.0,True,mention,Eco Visualization challenge,0,0,0,0,,0,,,,,
0.0,G Brisson-Darveau,Un état hors du temps,2011,,corpus.ulaval.ca,https://corpus.ulaval.ca/entities/publication/e12413f5-42b4-489d-ac10-21103277f6bb,,13.0,12/23/24 20:35,,,,,,,,,0.0,0.0,0.0,1.0,13.0,"Dans le cadre de ce travail de recherche, j'expérimente la construction d'un personnage fictif et d'un espace sur le Web où il existe, www. TempsMort. Org. Je fais appel à la mise en …",https://corpus.ulaval.ca/bitstreams/1d6456dc-fbd7-44e4-a918-6d89997419cc/download,"https://scholar.google.com/scholar?q=related:dL36Vhx9YMgJ:scholar.google.com/&scioq=%22shop+mandiberg%22&hl=en&as_sdt=0,5&as_vis=1",Shop Mandiberg,TRUE,,1343.0,True,mention,Shop Mandiberg,0,0,0,0,,0,,,,,
0.0,A General,Nuevos conceptos fotográficos en la era digital,,aacadigital.com,,https://www.aacadigital.com/contenido.php?idarticulo=1063,,83.0,##########,HTML,,,,,,,,0.0,0.0,0.0,1.0,,"Actualmente nos encontramos en un fuerte debate sobre"" la muerte de la fotografía"" que diferentes autores achacan a las técnicas digitales. La gran diferencia de la fotografía digital …",https://www.aacadigital.com/contenido.php?idarticulo=1063,https://scholar.google.com/scholar?q=related:jgMhXuFs_akJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,AfterSherrieLevine.com,TRUE,,743.0,True,discussion,AfterSherrieLevine.com,0,0,0,0,,0,,,,,
0.0,A Monteiro,CITAÇÃO PLÁGIO MENTIRA ROUBO estratégias da produção contemporânea: apropriações e rearticulações,,academia.edu,,https://www.academia.edu/download/31713878/ensaio_LUANA_VEIGA.pdf,,95.0,##########,PDF,,,,,,,,0.0,0.0,0.0,1.0,,O ensaio exibe uma reflexão acerca das estratégias da produção contemporânea. A partir da contextualização do paradigma das redes como metáfora para compreensão das …,https://www.academia.edu/download/31713878/ensaio_LUANA_VEIGA.pdf,https://scholar.google.com/scholar?q=related:ROh7e2dL9WEJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,AfterSherrieLevine.com,TRUE,,755.0,True,discussion,AfterSherrieLevine.com,A_Monteiro_CITAÇÃO_PLÁGIO_MENTIRA_ROUBO_estratégias_da_produção_contemporânea_apropriações_e_rearticulações.pdf,0,0,0,,0,,,,,
0.0,"M Miranda, N Neumark",On the Internet: Turbulence and 1001 Nights of Networked Performance,2007,IEEE MultiMedia,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/4287406/,,11.0,12/23/24 10:35,,,,,,,,,0.0,0.0,0.0,2.0,17.0,Art Beat On the Internet: Turbulence and 1001 Nights of Networked Performance Page 1 1070-986X/07/$25.00 © 2007 IEEE Published by the IEEE Computer Society 1 Networked …,https://ieeexplore.ieee.org/iel5/93/4287403/04287406.pdf,"https://scholar.google.com/scholar?q=related:dgetGESM_WkJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22in+network%22&hl=en&as_sdt=0,5&as_vis=1",In Network,TRUE,,871.0,True,TBD no PDF,In Network,M_Miranda__N_Neumark_On_the_Internet_Turbulence_and_1001_Nights_of_Networked_Performance.pdf,0,0,0,,no PDF,,,,,
14.0,"M Tribe, R Jana",New Media Art-Introduction,2007,"Brown University Wiki: Art, Technology and …",robertspahr.com,http://www.robertspahr.com/teaching/net/new_media_art_tribe.pdf,https://scholar.google.com/scholar?cites=4676801831332083962&as_sdt=2005&sciodt=2007&hl=en,15.0,12/23/24 10:03,PDF,,,,,,,,14.0,0.82,7.0,2.0,17.0,"In 1993, at the start of the"" dot com"" boom, two European artists, Joan Heemskerk and Dirk Paesmans, paid a visit to California's Silicon Valley. When they returned home, they created …",http://www.robertspahr.com/teaching/net/new_media_art_tribe.pdf,https://scholar.google.com/scholar?q=related:-vhxoXxW50AJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22eyebeam%22&hl=en&as_sdt=2007,eyebeam,TRUE,,800.0,True,TBD no PDF,,0,0,0,0,,no PDF,,,,,
4.0,A Vink,Postmodern artists: Creators of a cultural movement,2018,,books.google.com,https://books.google.com/books?hl=en&lr=&id=ZxeDDwAAQBAJ&oi=fnd&pg=PP1&dq=%22michael+mandiberg%22+%22social+media%22&ots=ruDcXSlXYH&sig=w08UnA_0aPw-KM1LZ-3H3kK0vMU,"https://scholar.google.com/scholar?cites=12237729005548755449&as_sdt=2005&sciodt=0,5&hl=en",242.0,12/23/24 10:05,BOOK,,,,,,,,4.0,0.67,4.0,1.0,6.0,Postmodern art emerged in the late 1960s following a time period when art had been defined by superstars like Pablo Picasso and Salvador Dalí. Rejecting the idea of art being …,,"https://scholar.google.com/scholar?q=related:-Vk6ObEl1akJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22social+media%22&hl=en&as_sdt=0,5&as_vis=1",social media,TRUE,,307.0,True,TBD no PDF,AfterSherrieLevine.com,A_Vink_Postmodern_artists_Creators_of_a_cultural_movement.pdf,0,0,0,,get ILL,,,,,
2.0,"CP Salgado, R Barbanti, K Paparrigopoulos…",Art i decreixement,2016,,books.google.com,https://books.google.com/books?hl=en&lr=&id=tbQjDAAAQBAJ&oi=fnd&pg=PT7&dq=%22michael+mandiberg%22+%22afterwalkerevans%22&ots=16h_ND246w&sig=Hh4WY--hmvQ31oy8To3ZmbP1E-E,https://scholar.google.com/scholar?cites=8463212464257011456&as_sdt=2005&sciodt=2007&hl=en,55.0,12/22/24 20:41,BOOK,,,,,,,,2.0,0.25,1.0,4.0,8.0,"Les contribucions recollides en aquest volum mostren el rebuig a una consideració de l’art i de l’estètica com a camps de treball tancats en si mateixos, i es centren, particularment, en …",,https://scholar.google.com/scholar?q=related:AI-ybuVec3UJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,AfterWalkerEvans.com,TRUE,,55.0,True,TBD no PDF,"AfterSherrieLevine.com, AfterWalkerEvans.com",CP_Salgado__R_Barbanti__K_Paparrigopoulos..._Art_i_decreixement.pdf,0,0,0,,get ILL,,,,,
2.0,H Klinke,Imitation als Interpiktorialität bei Joshua Reynolds,2013,Guido Isekenmeier (Hg.),degruyter.com,https://www.degruyter.com/document/doi/10.1515/transcript.9783839421895/pdf#page=125,https://scholar.google.com/scholar?cites=9795699976105383103&as_sdt=2005&sciodt=2007&hl=en,63.0,12/22/24 20:41,,10.1515/transcript.9783839421895,,,,,,,2.0,0.18,2.0,1.0,11.0,"Ein Bild sagt mehr als 1000 Worte, aber es sagt es anders. So wird ein Bild beispielsweise nicht gelesen wie ein Text. Bei der Formulierung ‚ein Bild lesen ‘handelt es sich vielmehr um …",,https://scholar.google.com/scholar?q=related:v1QQejpR8YcJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,AfterWalkerEvans.com,TRUE,,63.0,True,TBD no PDF,,H_Klinke_Imitation_als_Interpiktorialität_bei_Joshua_Reynolds.pdf,0,0,0,,Institutional login,,,,,
1.0,K Sykora,Verrutschte Säume: Aneta Grzeszykowska re-inszeniert die Untitled Film Stills,2011,Re-Inszenierte Fotografie,brill.com,https://brill.com/downloadpdf/book/edcoll/9783846751336/B9783846751336-s004.pdf,https://scholar.google.com/scholar?cites=17662653337833661911&as_sdt=2005&sciodt=2007&hl=en,71.0,##########,,,,,,,,,1.0,0.08,1.0,1.0,13.0,"Karaoke als Idee tritt die Nachfolge der altmodischen Bildwände auf den Jahrmärkten an, bei denen ein anonymer Mensch nur den Kopf durch ein Loch zu stecken brauchte und für …",,https://scholar.google.com/scholar?q=related:12VxSKFZHvUJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,AfterSherrieLevine.com,TRUE,,731.0,True,TBD no PDF,,K_Sykora_Verrutschte_Säume_Aneta_Grzeszykowska_re-inszeniert_die_Untitled_Film_Stills.pdf,0,0,0,,Institutional login,,,,,
0.0,M Veyrat,"De l'information comme matériau artistique, vol. 2: Never mind",2016,,torrossa.com,https://www.torrossa.com/gs/resourceProxy?an=4868159&publisher=FZ2990,,65.0,12/22/24 20:41,,,,,,,,,0.0,0.0,0.0,1.0,8.0,"Si le propre de notre monde contemporain, surexposé, hyperfluide et transparent, réside pourtant dans le secret, cette sorte de crypte numérique globale, dont le chiffre nous échappe, …",,https://scholar.google.com/scholar?q=related:8JNUmUq4tvMJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,AfterWalkerEvans.com,TRUE,,65.0,True,TBD no PDF,,"M_Veyrat_De_linformation_comme_matériau_artistique,_vol._2_Never_mind.pdf",0,0,0,,PAID,,,,,
1.0,A Brun del Re,Fabulations lectorales: inclusion et exclusion du lecteur dans la littérature franco-canadienne,2019,,ruor.uottawa.ca,https://ruor.uottawa.ca/handle/10393/39137,"https://scholar.google.com/scholar?cites=245423865854242021&as_sdt=2005&sciodt=0,5&hl=en",34.0,12/23/24 10:39,,,,,,,,,1.0,0.2,1.0,1.0,5.0,"Cette thèse s’appuie sur les poétiques de la lecture pour étudier le lecteur tel qu’il s’inscrit dans la littérature franco‑canadienne (de l’Acadie, de l’Ontario français et de l’Ouest …",https://ruor.uottawa.ca/bitstream/10393/39137/1/Brun_del_Re_Ariane_2019_the%CC%80se.pdf,"https://scholar.google.com/scholar?q=related:5Sylp7TrZwMJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22print+wikipedia%22&hl=en&as_sdt=0,5&as_vis=1",Print Wikipedia,FALSE,,860.0,True,footnote,,A_Brun_del_Re_Fabulations_lectorales_inclusion_et_exclusion_du_lecteur_dans_la_littérature_franco-canadienne.pdf,0,0,0,,0,,,,,
0.0,A Wallace,"Arts in IP law programmes: employing arts study, practice and pedagogy in law programmes-when students become creators",2023,Teaching Intellectual Property Law,elgaronline.com,https://www.elgaronline.com/edcollchap/book/9781800881006/book-part-9781800881006-17.xml,,25.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,1.0,"Though they may seem odd bedfellows, art and law make strong complements for teaching and learning purposes. In addition to critiquing the law and its systems, art is both shaped …",https://ore.exeter.ac.uk/repository/bitstream/handle/10871/133804/Employing%20Arts%20Study_Pre-Press.pdf?sequence=1,https://scholar.google.com/scholar?q=related:j2_6tcdgrI0J:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,AfterSherrieLevine.com,FALSE,,685.0,True,footnote,AfterSherrieLevine.com,0,0,0,0,,0,,,,,
0.0,CM Miller,Landscapes of Mothering: Creating Maternal Identity Through Story,2018,,utd-ir.tdl.org,https://utd-ir.tdl.org/items/cb497e98-ff7d-4042-946a-37a0d76b5f17,,50.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,6.0,This creative dissertation is comprised of a photographic exhibit entitled “Landscapes of Mothering” and a scholarly apparatus that situates the exhibition in the evolution of …,https://utd-ir.tdl.org/bitstreams/ddc1a449-5cf9-4110-9784-4abbc72be664/download,https://scholar.google.com/scholar?q=related:D8nc9y8nHZsJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,AfterSherrieLevine.com,FALSE,,710.0,True,footnote,,0,0,0,0,,0,,,,,
2.0,DV Jesus,Apropriação e inserção na contra-arte da geração AI-5,2010,,repositorio.unesp.br,https://repositorio.unesp.br/handle/11449/86892,https://scholar.google.com/scholar?cites=6083296473117488651&as_sdt=2005&sciodt=2007&hl=en,47.0,12/22/24 20:41,,,,,,,,,2.0,0.14,2.0,1.0,14.0,"Este trabalho tem como objeto de pesquisa obras de artistas brasileiros, que nas décadas de 1960 e 1970 produziram seus trabalhos utilizando como procedimento artístico a …",https://repositorio.unesp.br/bitstream/11449/86892/1/jesus_dv_me_ia.pdf,https://scholar.google.com/scholar?q=related:C_aNX-k1bFQJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,AfterWalkerEvans.com,FALSE,,47.0,True,footnote,,0,0,0,0,,0,,,,,
0.0,G Knox,"Art/Science Big Data: Parts 1, 2 and 3",2016,Leonardo,direct.mit.edu,https://direct.mit.edu/leon/article-abstract/49/5/442/46131,,190.0,12/23/24 19:31,,,,,,,,,0.0,0.0,0.0,1.0,8.0,"The essay materials abstracted below present a look at Big Data and a review of the role the arts play in the evolution of the human species and the collective, cumulative project of …",https://www.academia.edu/download/66239156/Art_Science_Big_Data_%E8%89%BA%E6%9C%AF_%E7%A7%91%E5%AD%A6%E4%B8%8E%E5%A4%A7%E6%95%B0%E6%8D%AE_LEONARDO_abstract.pdf,"https://scholar.google.com/scholar?q=related:cw_1RIB-tgsJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22wikipedia%22&hl=en&as_sdt=0,5&as_vis=1",wikipedia,FALSE,,1157.0,True,footnote,,"G_Knox_ArtScience_Big_Data_Parts_1,_2_and_3.pdf",0,0,0,,0,,,,,
2.0,H Rogers,“Welcome to your world”: YouTube and the Reconfiguration of Music's Gatekeepers,2023,,research.gold.ac.uk,https://research.gold.ac.uk/id/eprint/32610/,"https://scholar.google.com/scholar?cites=9270070837922057966&as_sdt=2005&sciodt=0,5&hl=en",14.0,12/23/24 10:35,,,,,,,,,2.0,2.0,2.0,1.0,1.0,"This chapter introduces the relationships, antagonisms and interactions between YouTube and musical cultures since 2005. Almost immediately upon its launch, the platform exerted a …",https://research.gold.ac.uk/id/eprint/32610/3/Introduction%2C%20YouTube%201.pdf,"https://scholar.google.com/scholar?q=related:7k4N6U_opYAJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22in+network%22&hl=en&as_sdt=0,5&as_vis=1",In Network,FALSE,,874.0,True,footnote,,0,0,0,0,,0,,,,,
3.0,"I Arns, F Saavedra-Lara, M Watts, BP Kremer…",The Oil Show,2011,,en.inkearns.de,http://en.inkearns.de/files/2011/03/2011_THE_OIL_SHOW_Arns_EN.pdf,"https://scholar.google.com/scholar?cites=13706057106741348178&as_sdt=2005&sciodt=0,5&hl=en",89.0,12/23/24 19:31,BOOK,,,,,,,,3.0,0.23,1.0,5.0,13.0,In late July 2010 I travelled for the first time to Nigeria. I had been invited to take part in a workshop with members of the Slovenian artists’ collective Irwin/NSK at the Center for …,http://en.inkearns.de/files/2011/03/2011_THE_OIL_SHOW_Arns_EN.pdf,"https://scholar.google.com/scholar?q=related:UkeJHlKyNb4J:scholar.google.com/&scioq=%22michael+mandiberg%22+%22wikipedia%22&hl=en&as_sdt=0,5&as_vis=1",wikipedia,FALSE,,1056.0,True,footnote,,0,0,0,0,,0,,,,,
3.0,K Hendershott-Kraetzer,"Juliet, I prosume? or Shakespeare and the social network",2023,,borrowers-ojs-azsu.tdl.org,https://borrowers-ojs-azsu.tdl.org/borrowers/article/view/283,"https://scholar.google.com/scholar?cites=895615303849275023&as_sdt=2005&sciodt=0,5&hl=en",16.0,12/23/24 10:35,,,,,,,,,3.0,3.0,3.0,1.0,1.0,"Though it may come as little surprise that Juliet is a popular character on Facebook, it may surprise how popular she is: in late 2013, there were at least 3,500 of her populating the …",https://borrowers-ojs-azsu.tdl.org/borrowers/article/download/283/564,"https://scholar.google.com/scholar?q=related:j-5WqV_dbQwJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22in+network%22&hl=en&as_sdt=0,5&as_vis=1",In Network,FALSE,,876.0,True,footnote,,0,0,0,0,,0,,,,,
0.0,L Schmidt,Con las cabezas en la nube. Arte ecológico en la era post-digital,2019,,riunet.upv.es,https://riunet.upv.es/bitstream/handle/10251/129797/Schmidt%20-%20Con%20las%20cabezas%20en%20la%20nube.%20Arte%20ecol%C3%B3gico%20en%20la%20era%20post-digital.pdf?sequence=1,,33.0,12/23/24 10:39,PDF,,,,,,,,0.0,0.0,0.0,1.0,5.0,[ES] La presente investigación es un acercamiento al potencial que ofrecen las prácticas artísticas ecológicas en el contexto de Internet. Para poder comprender las problemáticas …,https://riunet.upv.es/bitstream/handle/10251/129797/Schmidt%20-%20Con%20las%20cabezas%20en%20la%20nube.%20Arte%20ecol%C3%B3gico%20en%20la%20era%20post-digital.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:zeBm5E4lWIYJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22print+wikipedia%22&hl=en&as_sdt=0,5&as_vis=1",Print Wikipedia,FALSE,,859.0,True,footnote,,0,0,0,0,,0,,,,,
0.0,"LM Veiga¹, TP Monteiro",Estratégias contemporâneas: pensamento em rede e apropriações,,academia.edu,,https://www.academia.edu/download/38887892/167.pdf,,75.0,##########,PDF,,,,,,,,0.0,0.0,0.0,2.0,,"O presente artigo identifica algumas estratégias próprias da produção contemporânea, presentes tanto na arte institucionalizada quanto em práticas populares ou de contracultura. …",https://www.academia.edu/download/38887892/167.pdf,https://scholar.google.com/scholar?q=related:BdnLPW_yQFEJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,AfterSherrieLevine.com,FALSE,,735.0,True,footnote,,LM_Veiga¹__TP_Monteiro_Estratégias_contemporâneas_pensamento_em_rede_e_apropriações.pdf,0,0,0,,0,,,,,
24.0,"M Johann, L Bülow",Die Verbreitung von Internet-Memes: empirische Befunde zur Diffusion von Bild-Sprache-Texten in den sozialen Medien,2018,kommunikation@ gesellschaft,ssoar.info,https://www.ssoar.info/ssoar/handle/document/56037,"https://scholar.google.com/scholar?cites=7434586662547066866&as_sdt=2005&sciodt=0,5&hl=en",31.0,12/23/24 10:35,,,,,,,,,24.0,4.0,12.0,2.0,6.0,"Im Kontext des G7-Gipfels im Juni 2015 entstand ein Foto von Angela Merkel und Barack Obama, das Twitter eroberte. Der vorliegende Beitrag beleuchtet die Netzwerkstrukturen, unter …",https://www.ssoar.info/ssoar/bitstream/handle/document/56037/ssoar-ketg-2018-johann_et_al-Die_Verbreitung_von_Internet-Memes.pdf?sequence=3&isAllowed=y&lnkname=ssoar-ketg-2018-johann_et_al-Die_Verbreitung_von_Internet-Me,"https://scholar.google.com/scholar?q=related:8o_58C31LGcJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22in+network%22&hl=en&as_sdt=0,5&as_vis=1",In Network,FALSE,,891.0,True,footnote,,0,0,0,0,,0,,,,,
0.0,M Semlak,Wissenschaftliche Terminologien zu netzbasierten Kunstformen/vorgelegt von Martina Semlak,,unipub.uni-graz.at,,http://unipub.uni-graz.at/obvugrhs/content/titleinfo/211585,,113.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,,"Am Ausgangspunkt dieser Arbeit steht die Hypothese, dass die Beschreibung undErschließung von ephemeren, variablen und performativen Kunstwerken, wie solchen derNetzkunst, …",https://unipub.uni-graz.at/obvugrhs/content/titleinfo/211585/full.pdf,https://scholar.google.com/scholar?q=related:pm3lYvNfoOEJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,AfterSherrieLevine.com,FALSE,,773.0,True,footnote,,0,0,0,0,,0,,,,,
0.0,"MDM Garrido Román, LM Sánchez Pérez",Telos y repetición: Espíritu y Banausia como búsqueda en arte,2016,,digibug.ugr.es,https://digibug.ugr.es/handle/10481/53572,,81.0,##########,,,,,,,,,0.0,0.0,0.0,2.0,8.0,Este artículo está enmarcado en una investigación sobre el uso de la repetición como recurso plástico en arte contemporáneo. El análisis se centra en el estudio de las motivaciones …,https://digibug.ugr.es/bitstream/handle/10481/53572/23077-35299-1-SM.pdf?sequence=1&isAllowed=y,https://scholar.google.com/scholar?q=related:ljn40Gsq-Q8J:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,AfterSherrieLevine.com,FALSE,,741.0,True,footnote,,0,0,0,0,,0,,,,,
1.0,N Arisawa,Arte e guerrilha na internet,2011,,repositorio.unesp.br,https://repositorio.unesp.br/handle/11449/118105,"https://scholar.google.com/scholar?cites=5194139400985064357&as_sdt=2005&sciodt=0,5&hl=en",287.0,12/23/24 19:31,,,,,,,,,1.0,0.08,1.0,1.0,13.0,"A presente pesquisa consiste em uma reflexão sobre os trabalhos artísticos na web. Influenciados por manifestações antiarte, os trabalhos da rede quebraram paradigmas e …",https://repositorio.unesp.br/bitstream/handle/11449/118105/000679818.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:pTOT9UNKFUgJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22wikipedia%22&hl=en&as_sdt=0,5&as_vis=1",wikipedia,FALSE,,1254.0,True,footnote,,0,0,0,0,,0,,,,,
0.0,P Smejkal,Autor je mŕtvy. Nech žije umenie!,,itf.cz,,http://www.itf.cz/studenti/Smejkal%20magisterska%20web.pdf,,57.0,12/22/24 20:41,PDF,,,,,,,,0.0,0.0,0.0,1.0,,"Mockrát děkuji vedoucímu práce Prof. PhDr. Vladimírovi Birgusovi za veškerou pomoc, konzultace a trpělivost při vedení této práce iv průběhu celého mého studia. Moje díky patří i Doc. …",http://www.itf.cz/studenti/Smejkal%20magisterska%20web.pdf,https://scholar.google.com/scholar?q=related:pSz4K4nSqKIJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,AfterWalkerEvans.com,FALSE,,57.0,True,footnote,,0,0,0,0,,0,,,,,
